STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonferonni,spearman_pval_bonferonni,point_biserial_pval_bonferonni,rank_biserial_pval_bonferonni
AC,AT_count,heterozygosity,-0.02269701218071435,3.881848341825853e-06,-0.014978915061086444,0.0023100348294044447,,,,,0.0007686059716815188,0.45738689622208006,,
GT,AT_count,heterozygosity,-0.02269701218071435,3.881848341825853e-06,-0.014978915061086444,0.0023100348294044447,,,,,0.0007686059716815188,0.45738689622208006,,
AC,AT_count,entropy,-0.0402740445573461,2.488249659520905e-16,-0.01665257969475527,0.000704826971645116,,,,,4.9267343258513915e-14,0.13955574038573296,,
GT,AT_count,entropy,-0.0402740445573461,2.488249659520905e-16,-0.01665257969475527,0.000704826971645116,,,,,4.9267343258513915e-14,0.13955574038573296,,
AT,AG_count,label,0.003850983275094093,0.47614096752554413,-0.020082765859540167,0.00020228331504829338,0.003850983275094093,0.47614096752554413,-0.028005724768398244,0.00020251877892725877,94.27591157005774,0.040052096379562085,31.425303856685915,0.01336623940919908
AT,CT_count,label,0.003850983275094093,0.47614096752554413,-0.020082765859540167,0.00020228331504829338,0.003850983275094093,0.47614096752554413,-0.028005724768398244,0.00020251877892725877,94.27591157005774,0.040052096379562085,31.425303856685915,0.01336623940919908
AT,TT_count,heterozygosity,-0.017080747303004983,0.001574655386547951,-0.02126145965899714,8.343842600028516e-05,,,,,0.3117817665364943,0.01652080834805646,,
AT,AA_count,heterozygosity,-0.017080747303004983,0.001574655386547951,-0.02126145965899714,8.343842600028516e-05,,,,,0.3117817665364943,0.01652080834805646,,
AT,TT_count,entropy,-0.01652385966736677,0.0022318990038300386,-0.022507142142160902,3.1153569051017677e-05,,,,,0.44191600275834764,0.0061684066721015,,
AT,AA_count,entropy,-0.01652385966736677,0.0022318990038300386,-0.022507142142160902,3.1153569051017677e-05,,,,,0.44191600275834764,0.0061684066721015,,
AG,GG_count,label,0.0027464458357796947,0.7307861199630976,-0.024353325904984135,0.0022771760322555126,0.0027464458357796947,0.7307861199630976,-0.024155712156640474,0.0022795195263024116,144.69565175269332,0.4508808543865915,48.231883917564446,0.15044828873595917
CT,CC_count,label,0.0027464458357796947,0.7307861199630976,-0.024353325904984135,0.0022771760322555126,0.0027464458357796947,0.7307861199630976,-0.024155712156640474,0.0022795195263024116,144.69565175269332,0.4508808543865915,48.231883917564446,0.15044828873595917
AG,GG_count,entropy,-0.0006260779038553001,0.937481157557805,-0.025260774531572983,0.0015496713182308155,,,,,185.62126919644538,0.30683492100970144,,
CT,CC_count,entropy,-0.0006260779038553001,0.937481157557805,-0.025260774531572983,0.0015496713182308155,,,,,185.62126919644538,0.30683492100970144,,
GT,GG_count,entropy,-0.029132679589632882,3.077431714696407e-09,-0.025331345781721686,2.553731890792291e-07,,,,,6.093314795098886e-07,5.056389143768736e-05,,
AC,CC_count,entropy,-0.029132679589632882,3.077431714696407e-09,-0.025331345781721686,2.553731890792291e-07,,,,,6.093314795098886e-07,5.056389143768736e-05,,
CT,GT_count,heterozygosity,0.0008386349986460365,0.9163237377543675,-0.02552552778540537,0.0013819141899811863,,,,,181.43210007536476,0.2736190096162749,,
AG,AC_count,heterozygosity,0.0008386349986460365,0.9163237377543675,-0.02552552778540537,0.0013819141899811863,,,,,181.43210007536476,0.2736190096162749,,
CT,CC_count,heterozygosity,0.0002974707473957843,0.9702716097999935,-0.025741606007899744,0.001257589216321308,,,,,192.11377874039871,0.24900266483161898,,
AG,GG_count,heterozygosity,0.0002974707473957843,0.9702716097999935,-0.025741606007899744,0.001257589216321308,,,,,192.11377874039871,0.24900266483161898,,
AG,AC_count,entropy,-0.0005022252970821226,0.9498304999328393,-0.025750402596218764,0.0012527537563547222,,,,,188.0664389867022,0.248045243758235,,
CT,GT_count,entropy,-0.0005022252970821226,0.9498304999328393,-0.025750402596218764,0.0012527537563547222,,,,,188.0664389867022,0.248045243758235,,
AG,AC_count,label,0.00909602194427567,0.25445777572192774,-0.025755228631801397,0.0012501081958465434,0.00909602194427567,0.25445777572192774,-0.028399855265198504,0.00125178246483402,50.38263959294169,0.2475214227776156,16.79421319764723,0.08261764267904531
CT,GT_count,label,0.00909602194427567,0.25445777572192774,-0.025755228631801397,0.0012501081958465434,0.00909602194427567,0.25445777572192774,-0.028399855265198504,0.00125178246483402,50.38263959294169,0.2475214227776156,16.79421319764723,0.08261764267904531
AC,CC_count,heterozygosity,-0.03904545896987547,1.9319361751689577e-15,-0.02631500941998728,8.607198456064344e-08,,,,,3.8252336268345365e-13,1.70422529430074e-05,,
GT,GG_count,heterozygosity,-0.03904545896987547,1.9319361751689577e-15,-0.02631500941998728,8.607198456064344e-08,,,,,3.8252336268345365e-13,1.70422529430074e-05,,
GT,CC_count,label,-0.023991938098400882,1.0547914346609408e-06,-0.02698478617471933,4.014064545657346e-08,-0.023991938098400882,1.0547914346609408e-06,-0.021888629675745452,4.0345911598796175e-08,0.00020884870406286628,7.947847800401545e-06,6.961623468762208e-05,2.6628301655205477e-06
AC,GG_count,label,-0.023991938098400882,1.0547914346609408e-06,-0.02698478617471933,4.014064545657346e-08,-0.023991938098400882,1.0547914346609408e-06,-0.021888629675745452,4.0345911598796175e-08,0.00020884870406286628,7.947847800401545e-06,6.961623468762208e-05,2.6628301655205477e-06
all,AG_count,label,-0.021554101267893887,1.0065604980462605e-16,-0.030064661360301212,4.962069810953097e-31,-0.021554101267893887,1.0065604980462605e-16,-0.035706389381972015,5.112515554864633e-31,1.9929897861315958e-14,9.824898225687132e-29,6.64329928710532e-15,3.374260266210658e-29
all,CT_count,label,-0.021554101267893887,1.0065604980462605e-16,-0.030064661360301212,4.962069810953097e-31,-0.021554101267893887,1.0065604980462605e-16,-0.035706389381972015,5.112515554864633e-31,1.9929897861315958e-14,9.824898225687132e-29,6.64329928710532e-15,3.374260266210658e-29
GT,AC_count,heterozygosity,-0.03583695369833648,3.047573768843595e-13,-0.030513245392949476,5.351479853293397e-10,,,,,6.034196062310318e-11,1.0595930109520925e-07,,
AC,GT_count,heterozygosity,-0.03583695369833648,3.047573768843595e-13,-0.030513245392949476,5.351479853293397e-10,,,,,6.034196062310318e-11,1.0595930109520925e-07,,
AC,GT_count,entropy,-0.047117991464454216,8.804637570198883e-22,-0.03212093951634895,6.330749426884012e-11,,,,,1.7433182388993788e-19,1.2534883865230344e-08,,
GT,AC_count,entropy,-0.047117991464454216,8.804637570198883e-22,-0.03212093951634895,6.330749426884012e-11,,,,,1.7433182388993788e-19,1.2534883865230344e-08,,
GT,GG_count,label,-0.029996198086801932,1.0397513673372807e-09,-0.0352065479614414,7.840232836233316e-13,-0.029996198086801932,1.0397513673372807e-09,-0.034472522415722295,7.960816668440841e-13,2.058707707327816e-07,1.5523661015741968e-10,6.862359024426053e-08,5.254139001170955e-11
AC,CC_count,label,-0.029996198086801932,1.0397513673372807e-09,-0.0352065479614414,7.840232836233316e-13,-0.029996198086801932,1.0397513673372807e-09,-0.034472522415722295,7.960816668440841e-13,2.058707707327816e-07,1.5523661015741968e-10,6.862359024426053e-08,5.254139001170955e-11
GT,GT_count,label,0.012658052507274031,0.010024064275093097,-0.03765277003641809,1.830238481268751e-14,0.012658052507274031,0.010024064275093097,-0.0479224669389231,1.8673589849090143e-14,1.9847647264684332,3.623872192912127e-12,0.6615882421561444,1.2324569300399495e-12
AC,AC_count,label,0.012658052507274031,0.010024064275093097,-0.03765277003641809,1.830238481268751e-14,0.012658052507274031,0.010024064275093097,-0.0479224669389231,1.8673589849090143e-14,1.9847647264684332,3.623872192912127e-12,0.6615882421561444,1.2324569300399495e-12
all,GG_count,heterozygosity,-0.03353885357975059,3.3199876241993603e-38,-0.04348327770792837,4.908456885385456e-63,,,,,6.573575495914734e-36,9.718744633063203e-61,,
all,CC_count,heterozygosity,-0.03353885357975063,3.3199876241993603e-38,-0.04348327770792837,4.908456885385456e-63,,,,,6.573575495914734e-36,9.718744633063203e-61,,
all,CC_count,entropy,-0.028246818126971503,1.3834253062425844e-27,-0.04384658315777811,4.602990465435319e-64,,,,,2.7391821063603174e-25,9.11392112156193e-62,,
all,GG_count,entropy,-0.028246818126971506,1.3834253062425844e-27,-0.04384658315777811,4.602990465435319e-64,,,,,2.7391821063603174e-25,9.11392112156193e-62,,
all,CC_count,label,-0.04315522615502537,4.090544998587469e-62,-0.053930473631799494,5.313282007543964e-96,-0.04315522615502537,4.090544998587469e-62,-0.04622182400591335,7.265870515546202e-96,8.099279097203189e-60,1.0520298374937048e-93,2.69975969906773e-60,4.795474540260494e-94
all,GG_count,label,-0.043155226155030174,4.090544998497716e-62,-0.053930473631799494,5.313282007543964e-96,-0.043155226155030174,4.090544998497716e-62,-0.04622182400591335,7.265870515546202e-96,8.099279097025478e-60,1.0520298374937048e-93,2.699759699008493e-60,4.795474540260494e-94
AC,all_dinuc_count,heterozygosity,-0.08746475880458565,4.4242636874307965e-71,-0.07863888347438303,9.044465391501543e-58,,,,,8.760042101112977e-69,1.7908041475173054e-55,,
GT,all_dinuc_count,heterozygosity,-0.08746475880458565,4.4242636874307965e-71,-0.07863888347438303,9.044465391501543e-58,,,,,8.760042101112977e-69,1.7908041475173054e-55,,
AC,all_dinuc_count,entropy,-0.1041935953302897,3.100742076145272e-100,-0.07868207099510321,7.847216324682062e-58,,,,,6.139469310767638e-98,1.5537488322870483e-55,,
GT,all_dinuc_count,entropy,-0.1041935953302897,3.100742076145272e-100,-0.07868207099510321,7.847216324682062e-58,,,,,6.139469310767638e-98,1.5537488322870483e-55,,
AC,AC_count,heterozygosity,-0.10471097949464662,3.21674892122778e-101,-0.11559219783897383,4.56620138678849e-123,,,,,6.369162864031005e-99,9.041078745841211e-121,,
GT,GT_count,heterozygosity,-0.10471097949464662,3.21674892122778e-101,-0.11559219783897383,4.56620138678849e-123,,,,,6.369162864031005e-99,9.041078745841211e-121,,
GT,GT_count,entropy,-0.11230585701981505,3.0925791020151173e-116,-0.11632627799519307,1.2770379030841608e-124,,,,,6.1233066219899324e-114,2.5285350481066385e-122,,
AC,AC_count,entropy,-0.11230585701981505,3.0925791020151173e-116,-0.11632627799519307,1.2770379030841608e-124,,,,,6.1233066219899324e-114,2.5285350481066385e-122,,
