STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonferonni,spearman_pval_bonferonni,point_biserial_pval_bonferonni,rank_biserial_pval_bonferonni
all,AG_count,label,-0.008239518733023745,0.0005141714688503778,-0.011156491238673124,2.5643984168783547e-06,-0.008239518733023745,0.0005141714688503778,-0.012454564692938819,2.565989060835191e-06,0.1018059508323748,0.0005077508865419143,0.03393531694412494,0.0001693552780151226
all,CT_count,label,-0.008239518733023745,0.0005141714688503778,-0.011156491238673124,2.5643984168783547e-06,-0.008239518733023745,0.0005141714688503778,-0.012454564692938819,2.565989060835191e-06,0.1018059508323748,0.0005077508865419143,0.03393531694412494,0.0001693552780151226
AC,AT_count,heterozygosity,-0.03201678815915896,2.7003966598988245e-12,-0.011222679294996823,0.014266110510513862,,,,,5.346785386599673e-10,2.8246898810817447,,
GT,AT_count,heterozygosity,-0.03201678815915896,2.7003966598988245e-12,-0.011222679294996823,0.014266110510513862,,,,,5.346785386599673e-10,2.8246898810817447,,
AC,AT_count,entropy,-0.04547269530922143,2.9651893668076983e-23,-0.011937980608217687,0.009142203747160831,,,,,5.8710749462792424e-21,1.8101563419378446,,
GT,AT_count,entropy,-0.04547269530922143,2.9651893668076983e-23,-0.011937980608217687,0.009142203747160831,,,,,5.8710749462792424e-21,1.8101563419378446,,
AG,GG_count,entropy,0.01800035492909116,0.010691909564814587,-0.015809806307437096,0.024965936526783,,,,,2.1169980938332884,4.943255432303034,,
CT,CC_count,entropy,0.01800035492909116,0.010691909564814587,-0.015809806307437096,0.024965936526783,,,,,2.1169980938332884,4.943255432303034,,
CT,AA_count,heterozygosity,-0.016492105039589998,0.01935114642767949,-0.015914191482388214,0.02402471822575871,,,,,3.831526992680539,4.756894208700225,,
AG,TT_count,heterozygosity,-0.016492105039589998,0.01935114642767949,-0.015914191482388214,0.02402471822575871,,,,,3.831526992680539,4.756894208700225,,
CT,CC_count,heterozygosity,0.019066672974650884,0.006854117223411637,-0.016109647346835437,0.02234485213668856,,,,,1.3571152102355042,4.424280723064335,,
AG,GG_count,heterozygosity,0.019066672974650884,0.006854117223411637,-0.016109647346835437,0.02234485213668856,,,,,1.3571152102355042,4.424280723064335,,
AG,TT_count,entropy,-0.01958619369819044,0.0054772507606159915,-0.016143350244794515,0.0220657542080006,,,,,1.0844956506019663,4.369019333184118,,
CT,AA_count,entropy,-0.01958619369819044,0.0054772507606159915,-0.016143350244794515,0.0220657542080006,,,,,1.0844956506019663,4.369019333184118,,
AC,GG_count,label,-0.011891485157111597,0.009416874642085207,-0.01627389779540472,0.00038005729560850073,-0.011891485157111597,0.009416874642085207,-0.009833080212902967,0.00038031789268929577,1.864541179132871,0.07525134453048314,0.6215137263776236,0.02510098091749352
GT,CC_count,label,-0.011891485157111597,0.009416874642085207,-0.01627389779540472,0.00038005729560850073,-0.011891485157111597,0.009416874642085207,-0.009833080212902967,0.00038031789268929577,1.864541179132871,0.07525134453048314,0.6215137263776236,0.02510098091749352
AT,AA_count,heterozygosity,-0.006865376498903494,0.15885486938283538,-0.017645472833934046,0.0002929035676778885,,,,,31.453264137801405,0.05799490640022192,,
AT,TT_count,heterozygosity,-0.006865376498903494,0.15885486938283538,-0.017645472833934046,0.0002929035676778885,,,,,31.453264137801405,0.05799490640022192,,
AT,AA_count,entropy,-0.007254949002185065,0.13651774012625328,-0.018031116428453692,0.0002150414867060532,,,,,27.03051254499815,0.04257821436779853,,
AT,TT_count,entropy,-0.007254949002185065,0.13651774012625328,-0.018031116428453692,0.0002150414867060532,,,,,27.03051254499815,0.04257821436779853,,
AG,GG_count,label,0.008813267020375461,0.21140092228605964,-0.018666972562611774,0.008117126666268959,0.008813267020375461,0.21140092228605964,-0.01623265306468835,0.008120332897912842,41.85738261263981,1.6071910799212539,13.952460870879936,0.5359419712622476
CT,CC_count,label,0.008813267020375461,0.21140092228605964,-0.018666972562611774,0.008117126666268959,0.008813267020375461,0.21140092228605964,-0.01623265306468835,0.008120332897912842,41.85738261263981,1.6071910799212539,13.952460870879936,0.5359419712622476
GT,GG_count,entropy,-0.02111596759574368,4.005859374400267e-06,-0.01909137004845646,3.060955247565132e-05,,,,,0.0007931601561312529,0.006060691390178961,,
AC,CC_count,entropy,-0.02111596759574368,4.005859374400267e-06,-0.01909137004845646,3.060955247565132e-05,,,,,0.0007931601561312529,0.006060691390178961,,
AC,CC_count,heterozygosity,-0.028853451513969328,2.9512878733039367e-10,-0.02003209128643652,1.21798144325253e-05,,,,,5.843549989141795e-08,0.0024116032576400096,,
GT,GG_count,heterozygosity,-0.028853451513969328,2.9512878733039367e-10,-0.02003209128643652,1.21798144325253e-05,,,,,5.843549989141795e-08,0.0024116032576400096,,
CT,GT_count,label,0.005780995602967502,0.41236608606420533,-0.02292117942479591,0.001151656278218901,0.005780995602967502,0.41236608606420533,-0.02276031511237564,0.0011529012634927027,81.64848504071266,0.22802794308734242,27.21616168023755,0.07609148339051838
AG,AC_count,label,0.005780995602967502,0.41236608606420533,-0.02292117942479591,0.001151656278218901,0.005780995602967502,0.41236608606420533,-0.02276031511237564,0.0011529012634927027,81.64848504071266,0.22802794308734242,27.21616168023755,0.07609148339051838
AC,GT_count,heterozygosity,-0.03726013365881748,4.0058075353208995e-16,-0.02480920205897381,6.033792876030791e-08,,,,,7.93149891993538e-14,1.1946909894540967e-05,,
GT,AC_count,heterozygosity,-0.03726013365881748,4.0058075353208995e-16,-0.02480920205897381,6.033792876030791e-08,,,,,7.93149891993538e-14,1.1946909894540967e-05,,
AC,GT_count,entropy,-0.04733777342959841,4.560863807525187e-25,-0.025800053526198057,1.7582368331829468e-08,,,,,9.03051033889987e-23,3.4813089297022345e-06,,
GT,AC_count,entropy,-0.04733777342959841,4.560863807525187e-25,-0.025800053526198057,1.7582368331829468e-08,,,,,9.03051033889987e-23,3.4813089297022345e-06,,
AC,AC_count,label,-0.0027059427013775145,0.5546343996833422,-0.026345272369833195,8.748966973126924e-09,-0.0027059427013775145,0.5546343996833422,-0.03345500292265191,8.796126013401342e-09,109.81761113730175,1.7322954606791309e-06,36.60587037910058,5.805443168844886e-07
GT,GT_count,label,-0.0027059427013775145,0.5546343996833422,-0.026345272369833195,8.748966973126924e-09,-0.0027059427013775145,0.5546343996833422,-0.03345500292265191,8.796126013401342e-09,109.81761113730175,1.7322954606791309e-06,36.60587037910058,5.805443168844886e-07
CT,GT_count,heterozygosity,-6.588572268703292e-05,0.9925459328964998,-0.027956143685612576,7.343192710014151e-05,,,,,196.52409471350697,0.01453952156582802,,
AG,AC_count,heterozygosity,-6.588572268703292e-05,0.9925459328964998,-0.027956143685612576,7.343192710014151e-05,,,,,196.52409471350697,0.01453952156582802,,
CT,GT_count,entropy,-0.001138387200018069,0.8717623108312269,-0.028236545492604622,6.210493202897007e-05,,,,,172.60893754458291,0.012296776541736075,,
AG,AC_count,entropy,-0.001138387200018069,0.8717623108312269,-0.028236545492604622,6.210493202897007e-05,,,,,172.60893754458291,0.012296776541736075,,
GT,GG_count,label,-0.02706307643166051,3.4176023275778287e-09,-0.029782516628447313,7.805410027753851e-11,-0.02706307643166051,3.4176023275778287e-09,-0.025997530326507867,7.875337335978097e-11,6.7668526086041e-07,1.5454711854952625e-08,2.255617536201367e-07,5.197722641745544e-09
AC,CC_count,label,-0.02706307643166051,3.4176023275778287e-09,-0.029782516628447313,7.805410027753851e-11,-0.02706307643166051,3.4176023275778287e-09,-0.025997530326507867,7.875337335978097e-11,6.7668526086041e-07,1.5454711854952625e-08,2.255617536201367e-07,5.197722641745544e-09
all,GG_count,heterozygosity,-0.02124476098423256,3.3571369166373596e-19,-0.034327682434570087,1.758231047153155e-47,,,,,6.647131094941972e-17,3.481297473363247e-45,,
all,CC_count,heterozygosity,-0.02124476098423256,3.3571369166373596e-19,-0.034327682434570087,1.758231047153155e-47,,,,,6.647131094941972e-17,3.481297473363247e-45,,
all,GG_count,entropy,-0.01790898207912257,4.360015643577462e-14,-0.03437842519801396,1.2875468290720125e-47,,,,,8.632830974283376e-12,2.5493427215625847e-45,,
all,CC_count,entropy,-0.01790898207912257,4.360015643577462e-14,-0.03437842519801396,1.2875468290720125e-47,,,,,8.632830974283376e-12,2.5493427215625847e-45,,
all,GG_count,label,-0.02957187603903069,1.1137073453865817e-35,-0.03953692020772399,2.0767143742395523e-62,-0.02957187603903069,1.1137073453865817e-35,-0.02845597028936875,2.3132611027542052e-62,2.205140543865432e-33,4.1118944609943136e-60,7.3504684795514394e-34,1.5267523278177755e-60
all,CC_count,label,-0.02957187603903069,1.1137073453865817e-35,-0.03953692020772399,2.0767143742395523e-62,-0.02957187603903069,1.1137073453865817e-35,-0.02845597028936875,2.3132611027542052e-62,2.205140543865432e-33,4.1118944609943136e-60,7.3504684795514394e-34,1.5267523278177755e-60
AC,all_dinuc_count,entropy,-0.11132297759013332,2.6147298794185944e-131,-0.062232501367323514,3.9319573368914996e-42,,,,,5.177165161248817e-129,7.78527552704517e-40,,
GT,all_dinuc_count,entropy,-0.11132297759013332,2.6147298794185944e-131,-0.062232501367323514,3.9319573368914996e-42,,,,,5.177165161248817e-129,7.78527552704517e-40,,
GT,all_dinuc_count,heterozygosity,-0.0972841311939955,1.346203264060917e-100,-0.062479965075969965,1.871369372220533e-42,,,,,2.6654824628406156e-98,3.705311356996655e-40,,
AC,all_dinuc_count,heterozygosity,-0.0972841311939955,1.346203264060917e-100,-0.062479965075969965,1.871369372220533e-42,,,,,2.6654824628406156e-98,3.705311356996655e-40,,
AC,AC_count,heterozygosity,-0.13166366215637326,2.542484803568651e-183,-0.11042500111682493,3.2212502633019363e-129,,,,,5.034119911065929e-181,6.378075521337834e-127,,
GT,GT_count,heterozygosity,-0.13166366215637326,2.542484803568651e-183,-0.11042500111682493,3.2212502633019363e-129,,,,,5.034119911065929e-181,6.378075521337834e-127,,
GT,GT_count,entropy,-0.1408819966810576,7.471608015678694e-210,-0.11135771096041737,2.168781851551086e-131,,,,,1.4793783871043814e-207,4.2941880660711504e-129,,
AC,AC_count,entropy,-0.1408819966810576,7.471608015678694e-210,-0.11135771096041737,2.168781851551086e-131,,,,,1.4793783871043814e-207,4.2941880660711504e-129,,
