STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonferonni,spearman_pval_bonferonni,point_biserial_pval_bonferonni,rank_biserial_pval_bonferonni
all,AG_count,heterozygosity,-0.01062732999975976,7.4690476877077365e-06,-0.014459394536726853,1.0917335465885593e-09,,,,,0.001478871442166132,2.1616324222453473e-07,,
all,CT_count,heterozygosity,-0.01062732999975976,7.4690476877077365e-06,-0.014459394536726853,1.0917335465885593e-09,,,,,0.001478871442166132,2.1616324222453473e-07,,
all,AG_count,entropy,-0.0074886447260023616,0.0015954774318886415,-0.014516245235540601,9.395515147284808e-10,,,,,0.31590453151395104,1.860311999162392e-07,,
all,CT_count,entropy,-0.0074886447260023616,0.0015954774318886415,-0.014516245235540601,9.395515147284808e-10,,,,,0.31590453151395104,1.860311999162392e-07,,
AT,TT_count,heterozygosity,-0.014139646473158796,0.003709164276580075,-0.018739992263620175,0.00011997833070328925,,,,,0.7344145267628548,0.02375570947925127,,
AT,AA_count,heterozygosity,-0.014139646473158796,0.003709164276580075,-0.018739992263620175,0.00011997833070328925,,,,,0.7344145267628548,0.02375570947925127,,
AT,TT_count,entropy,-0.014001206603406344,0.004059805926428478,-0.019591543736726395,5.7957879228586564e-05,,,,,0.8038415734328386,0.01147566008726014,,
AT,AA_count,entropy,-0.014001206603406344,0.004059805926428478,-0.019591543736726395,5.7957879228586564e-05,,,,,0.8038415734328386,0.01147566008726014,,
AT,CT_count,label,0.0014367698056486776,0.7681047007758037,-0.019640665564475555,5.552628545185374e-05,0.0014367698056486776,0.7681047007758037,-0.02974284607305422,5.5601381472102365e-05,152.08473075360914,0.010994204519467041,50.69491025120305,0.003669691177158756
AT,AG_count,label,0.0014367698056486763,0.7681047007758037,-0.019640665564475555,5.552628545185374e-05,0.0014367698056486763,0.7681047007758037,-0.02974284607305422,5.5601381472102365e-05,152.08473075360914,0.010994204519467041,50.69491025120305,0.003669691177158756
CT,GT_count,heterozygosity,0.00014211219843831616,0.9839228053626663,-0.022530419240488292,0.0013975324184577575,,,,,194.81671546180792,0.276711418854636,,
AG,AC_count,heterozygosity,0.00014211219843831616,0.9839228053626663,-0.022530419240488292,0.0013975324184577575,,,,,194.81671546180792,0.276711418854636,,
AG,AC_count,entropy,-0.0009149717131223968,0.8967716372059963,-0.022670215019610133,0.0013044884985032494,,,,,177.56078416678727,0.2582887227036434,,
CT,GT_count,entropy,-0.0009149717131223968,0.8967716372059963,-0.022670215019610133,0.0013044884985032494,,,,,177.56078416678727,0.2582887227036434,,
CT,GT_count,label,0.008236846800602162,0.24281354359253277,-0.02322369162811512,0.0009894727652326825,0.008236846800602162,0.24281354359253277,-0.02574002901668071,0.0009906088701181661,48.07708163132149,0.19591560751607112,16.025693877107162,0.06538018542779897
AG,AC_count,label,0.008236846800602162,0.24281354359253277,-0.02322369162811512,0.0009894727652326825,0.008236846800602162,0.24281354359253277,-0.02574002901668071,0.0009906088701181661,48.07708163132149,0.19591560751607112,16.025693877107162,0.06538018542779897
CT,CC_count,entropy,0.0020174335127489252,0.7748267301252549,-0.023508847802161663,0.0008562081837873124,,,,,153.41569256480048,0.16952922038988785,,
AG,GG_count,entropy,0.0020174335127489252,0.7748267301252549,-0.023508847802161663,0.0008562081837873124,,,,,153.41569256480048,0.16952922038988785,,
AG,GG_count,heterozygosity,0.0030994680999051945,0.6603010607644461,-0.023711297615005844,0.0007719178191315033,,,,,130.73961003136031,0.15283972818803765,,
CT,CC_count,heterozygosity,0.0030994680999051945,0.6603010607644461,-0.023711297615005844,0.0007719178191315033,,,,,130.73961003136031,0.15283972818803765,,
AC,GG_count,label,-0.02003287804538316,1.2170224741642848e-05,-0.024073744074800958,1.4631188316418444e-07,-0.02003287804538316,1.2170224741642848e-05,-0.0204839352628734,1.4685345692090815e-07,0.002409704498845284,2.896975286650852e-05,0.000803234832948428,9.692328156779939e-06
GT,CC_count,label,-0.02003287804538316,1.2170224741642848e-05,-0.024073744074800958,1.4631188316418444e-07,-0.02003287804538316,1.2170224741642848e-05,-0.0204839352628734,1.4685345692090815e-07,0.002409704498845284,2.896975286650852e-05,0.000803234832948428,9.692328156779939e-06
AC,AC_count,label,0.01992488797468289,1.3556147279172865e-05,-0.02476242371144252,6.388262001294301e-08,0.01992488797468289,1.3556147279172865e-05,-0.03307063897538298,6.41486009373101e-08,0.0026841171612762274,1.2648758762562715e-05,0.0008947057204254091,4.2338076618624665e-06
GT,GT_count,label,0.01992488797468289,1.3556147279172865e-05,-0.02476242371144252,6.388262001294301e-08,0.01992488797468289,1.3556147279172865e-05,-0.03307063897538298,6.41486009373101e-08,0.0026841171612762274,1.2648758762562715e-05,0.0008947057204254091,4.2338076618624665e-06
AG,GG_count,label,-0.0032245538431349605,0.6475024963629199,-0.025402266188286622,0.00031510308237965747,-0.0032245538431349605,0.6475024963629199,-0.025280685123752145,0.0003156471930529941,128.20549427985813,0.06239041031117218,42.73516475995271,0.020832714741497612
CT,CC_count,label,-0.0032245538431349605,0.6475024963629199,-0.025402266188286622,0.00031510308237965747,-0.0032245538431349605,0.6475024963629199,-0.025280685123752145,0.0003156471930529941,128.20549427985813,0.06239041031117218,42.73516475995271,0.020832714741497612
GT,GG_count,entropy,-0.02723852869427961,2.706146771689359e-09,-0.025996980856849386,1.3686304987845792e-08,,,,,5.35817060794493e-07,2.709888387593467e-06,,
AC,CC_count,entropy,-0.02723852869427961,2.706146771689359e-09,-0.025996980856849386,1.3686304987845792e-08,,,,,5.35817060794493e-07,2.709888387593467e-06,,
AC,GT_count,heterozygosity,-0.03692758860200611,7.281633377706035e-16,-0.026296126629971883,9.322367544033437e-09,,,,,1.441763408785795e-13,1.8458287737186205e-06,,
GT,AC_count,heterozygosity,-0.03692758860200611,7.281633377706035e-16,-0.026296126629971883,9.322367544033437e-09,,,,,1.441763408785795e-13,1.8458287737186205e-06,,
AC,CC_count,heterozygosity,-0.03568341779677952,6.503653870836061e-15,-0.02673014887021752,5.301059679179159e-09,,,,,1.28772346642554e-12,1.0496098164774734e-06,,
GT,GG_count,heterozygosity,-0.03568341779677952,6.503653870836061e-15,-0.02673014887021752,5.301059679179159e-09,,,,,1.28772346642554e-12,1.0496098164774734e-06,,
all,AG_count,label,-0.01801519497645617,3.0883878244353767e-14,-0.027139322519694628,2.574417398842863e-30,-0.01801519497645617,3.0883878244353767e-14,-0.034041364984622735,2.6362549349357492e-30,6.115007892382046e-12,5.097346449708869e-28,2.0383359641273487e-12,1.7399282570575944e-28
all,CT_count,label,-0.01801519497645617,3.0883878244353767e-14,-0.027139322519694628,2.574417398842863e-30,-0.01801519497645617,3.0883878244353767e-14,-0.034041364984622735,2.6362549349357492e-30,6.115007892382046e-12,5.097346449708869e-28,2.0383359641273487e-12,1.7399282570575944e-28
AC,GT_count,entropy,-0.04652182850791282,2.8910063776383277e-24,-0.027510035841073376,1.8804225276873377e-09,,,,,5.724192627723889e-22,3.7232366048209286e-07,,
GT,AC_count,entropy,-0.04652182850791282,2.8910063776383277e-24,-0.027510035841073376,1.8804225276873377e-09,,,,,5.724192627723889e-22,3.7232366048209286e-07,,
AC,CC_count,label,-0.025945929504328395,1.4607113063559443e-08,-0.031785382773281065,3.867776184475374e-12,-0.025945929504328395,1.4607113063559443e-08,-0.03263275581002767,3.913090972346935e-12,2.8922083865847697e-06,7.658196845261241e-10,9.640694621949232e-07,2.5826400417489773e-10
GT,GG_count,label,-0.025945929504328395,1.4607113063559443e-08,-0.031785382773281065,3.867776184475374e-12,-0.025945929504328395,1.4607113063559443e-08,-0.03263275581002767,3.913090972346935e-12,2.8922083865847697e-06,7.658196845261241e-10,9.640694621949232e-07,2.5826400417489773e-10
all,CC_count,heterozygosity,-0.02956847044905745,1.1339619667028385e-35,-0.042814221588426966,7.108267544082633e-73,,,,,2.2452446940716204e-33,1.4074369737283613e-70,,
all,GG_count,heterozygosity,-0.02956847044905745,1.1339619667028385e-35,-0.042814221588426966,7.108267544082633e-73,,,,,2.2452446940716204e-33,1.4074369737283613e-70,,
all,CC_count,entropy,-0.025240059726564838,1.9177629164839193e-26,-0.043061293655456495,1.0693113116187712e-73,,,,,3.7971705746381604e-24,2.117236397005167e-71,,
all,GG_count,entropy,-0.025240059726564838,1.9177629164839193e-26,-0.043061293655456495,1.0693113116187712e-73,,,,,3.7971705746381604e-24,2.117236397005167e-71,,
all,CC_count,label,-0.03732307948695638,8.266137934072415e-56,-0.04704742300283495,1.2695873933269526e-87,-0.03732307948695638,8.266137934072415e-56,-0.04262554911772165,1.5770292611151664e-87,1.636695310946338e-53,2.513783038787366e-85,5.455651036487794e-54,1.0408393123360099e-85
all,GG_count,label,-0.03732307948695638,8.266137934072415e-56,-0.04704742300283495,1.2695873933269526e-87,-0.03732307948695638,8.266137934072415e-56,-0.04262554911772165,1.5770292611151664e-87,1.636695310946338e-53,2.513783038787366e-85,5.455651036487794e-54,1.0408393123360099e-85
GT,all_dinuc_count,entropy,-0.1056079745516735,2.677666392831726e-118,-0.06693510381846031,1.7723778832866636e-48,,,,,5.301779457806817e-116,3.509308208907594e-46,,
AC,all_dinuc_count,entropy,-0.1056079745516735,2.677666392831726e-118,-0.06693510381846031,1.7723778832866636e-48,,,,,5.301779457806817e-116,3.509308208907594e-46,,
GT,all_dinuc_count,heterozygosity,-0.09139110168153397,5.8911434798424224e-89,-0.06714775491039864,8.926461681535238e-49,,,,,1.1664464090087997e-86,1.767439412943977e-46,,
AC,all_dinuc_count,heterozygosity,-0.09139110168153397,5.8911434798424224e-89,-0.06714775491039864,8.926461681535238e-49,,,,,1.1664464090087997e-86,1.767439412943977e-46,,
GT,GT_count,heterozygosity,-0.10426817890529254,2.3808113205429155e-115,-0.10471132102476495,2.54441095219588e-116,,,,,4.714006414674973e-113,5.0379336853478425e-114,,
AC,AC_count,heterozygosity,-0.10426817890529254,2.3808113205429155e-115,-0.10471132102476495,2.54441095219588e-116,,,,,4.714006414674973e-113,5.0379336853478425e-114,,
AC,AC_count,entropy,-0.11070942754672095,7.042338653562041e-130,-0.10507900769794519,3.950252240728899e-117,,,,,1.394383053405284e-127,7.82149943664322e-115,,
GT,GT_count,entropy,-0.11070942754672095,7.042338653562041e-130,-0.10507900769794519,3.950252240728899e-117,,,,,1.394383053405284e-127,7.82149943664322e-115,,
