STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonferonni,spearman_pval_bonferonni,point_biserial_pval_bonferonni,rank_biserial_pval_bonferonni
all,CT_count,label,-0.009693262995397394,0.00018837674389142307,-0.012428786460442423,1.6846278073907445e-06,-0.009693262995397394,0.00018837674389142307,-0.013137310023478621,1.685977752400601e-06,0.037298595290501765,0.0003335563058633674,0.012432865096833922,0.00011127453165843968
all,AG_count,label,-0.009693262995397394,0.00018837674389142307,-0.012428786460442423,1.6846278073907445e-06,-0.009693262995397394,0.00018837674389142307,-0.013137310023478621,1.685977752400601e-06,0.037298595290501765,0.0003335563058633674,0.012432865096833922,0.00011127453165843968
AG,GG_count,entropy,0.017654242705350393,0.02697180623804618,-0.01577766344558613,0.048067039789536345,,,,,5.340417635133144,9.517273878328197,,
CT,CC_count,entropy,0.017654242705350393,0.02697180623804618,-0.01577766344558613,0.048067039789536345,,,,,5.340417635133144,9.517273878328197,,
CT,CC_count,label,0.018308275974059658,0.021797170529929993,-0.016144336441810663,0.04310187455324485,0.018308275974059658,0.021797170529929993,-0.014012284175416445,0.04310574627082515,4.315839764926139,8.534171161542481,1.4386132549753796,2.8449792538744596
AG,GG_count,label,0.018308275974059658,0.021797170529929993,-0.016144336441810663,0.04310187455324485,0.018308275974059658,0.021797170529929993,-0.014012284175416445,0.04310574627082515,4.315839764926139,8.534171161542481,1.4386132549753796,2.8449792538744596
GT,AT_count,heterozygosity,-0.026620528021805923,6.091484923038418e-08,-0.016183562038559564,0.00099382870357617,,,,,1.2061140147616069e-05,0.19677808330808166,,
AC,AT_count,heterozygosity,-0.026620528021805923,6.091484923038418e-08,-0.016183562038559564,0.00099382870357617,,,,,1.2061140147616069e-05,0.19677808330808166,,
AG,GG_count,heterozygosity,0.01864398886377665,0.019493675007429746,-0.016388088987127247,0.040046860481398085,,,,,3.8597476514710896,7.92927837531682,,
CT,CC_count,heterozygosity,0.01864398886377665,0.019493675007429746,-0.016388088987127247,0.040046860481398085,,,,,3.8597476514710896,7.92927837531682,,
AC,GG_count,label,-0.012994449056015153,0.0082069242939848,-0.016797956331110375,0.0006325175908375688,-0.012994449056015153,0.0082069242939848,-0.009710461467205445,0.0006329364205306788,1.6249710102089903,0.12523848298583862,0.5416570034029967,0.041773803755024805
GT,CC_count,label,-0.012994449056015153,0.0082069242939848,-0.016797956331110375,0.0006325175908375688,-0.012994449056015153,0.0082069242939848,-0.009710461467205445,0.0006329364205306788,1.6249710102089903,0.12523848298583862,0.5416570034029967,0.041773803755024805
AC,AT_count,entropy,-0.042629518895103226,4.113043234643563e-18,-0.017235321803593585,0.0004544489253784664,,,,,8.143825604594256e-16,0.08998088722493634,,
GT,AT_count,entropy,-0.042629518895103226,4.113043234643563e-18,-0.017235321803593585,0.0004544489253784664,,,,,8.143825604594256e-16,0.08998088722493634,,
AC,CC_count,entropy,-0.023408498686369825,1.913058947427086e-06,-0.01860812065214378,0.0001533488519634947,,,,,0.00037878567159056303,0.030363072688771947,,
GT,GG_count,entropy,-0.023408498686369825,1.913058947427086e-06,-0.01860812065214378,0.0001533488519634947,,,,,0.00037878567159056303,0.030363072688771947,,
GT,GG_count,heterozygosity,-0.03255937308346826,3.473226946029212e-11,-0.01984893887985451,5.389522119549508e-05,,,,,6.876989353137839e-09,0.010671253796708026,,
AC,CC_count,heterozygosity,-0.03255937308346826,3.473226946029212e-11,-0.01984893887985451,5.389522119549508e-05,,,,,6.876989353137839e-09,0.010671253796708026,,
AT,TT_count,heterozygosity,-0.01007908813107963,0.062193992298060774,-0.02125388728705286,8.392660233409402e-05,,,,,12.314410475016032,0.016617467262150614,,
AT,AA_count,heterozygosity,-0.010079088131079647,0.062193992298060774,-0.02125388728705286,8.392660233409402e-05,,,,,12.314410475016032,0.016617467262150614,,
AT,TT_count,entropy,-0.010057400073589013,0.06275870836897228,-0.021900406413544477,5.065930033956375e-05,,,,,12.42622425705651,0.010030541467233622,,
AT,AA_count,entropy,-0.010057400073589042,0.06275870836897228,-0.021900406413544477,5.065930033956375e-05,,,,,12.42622425705651,0.010030541467233622,,
CT,AA_count,heterozygosity,-0.016416275879880034,0.03970573269087535,-0.02216556125652756,0.005481593651107074,,,,,7.861735072793319,1.0853555429192008,,
AG,TT_count,heterozygosity,-0.016416275879880034,0.03970573269087535,-0.02216556125652756,0.005481593651107074,,,,,7.861735072793319,1.0853555429192008,,
CT,AA_count,entropy,-0.020228499124637835,0.01126015901971675,-0.02253880871233041,0.004741971566700414,,,,,2.2295114859039162,0.938910370206682,,
AG,TT_count,entropy,-0.020228499124637835,0.01126015901971675,-0.02253880871233041,0.004741971566700414,,,,,2.2295114859039162,0.938910370206682,,
CT,GT_count,label,0.006785792866494086,0.3952442892094682,-0.028988107516555638,0.00028075150495293085,0.006785792866494086,0.3952442892094682,-0.02862909351352738,0.0002813963067853235,78.2583692634747,0.05558879798068031,26.0861230878249,0.018572156247831352
AG,AC_count,label,0.006785792866494086,0.3952442892094682,-0.028988107516555638,0.00028075150495293085,0.006785792866494086,0.3952442892094682,-0.02862909351352738,0.0002813963067853235,78.2583692634747,0.05558879798068031,26.0861230878249,0.018572156247831352
AC,GT_count,heterozygosity,-0.037451467009416387,2.516540252672815e-14,-0.030462124696154145,5.717462837390733e-10,,,,,4.9827497002921735e-12,1.1320576418033651e-07,,
GT,AC_count,heterozygosity,-0.037451467009416387,2.516540252672815e-14,-0.030462124696154145,5.717462837390733e-10,,,,,4.9827497002921735e-12,1.1320576418033651e-07,,
AC,GT_count,entropy,-0.04903238320631765,1.8619176579359217e-23,-0.03177992282723012,1.0043842513521068e-10,,,,,3.686596962713125e-21,1.9886808176771713e-08,,
GT,AC_count,entropy,-0.04903238320631765,1.8619176579359217e-23,-0.03177992282723012,1.0043842513521068e-10,,,,,3.686596962713125e-21,1.9886808176771713e-08,,
AC,CC_count,label,-0.03048855182211268,5.525317609076803e-10,-0.03197589977429617,7.708294478165933e-11,-0.03048855182211268,5.525317609076803e-10,-0.0266565509009411,7.788004011906804e-11,1.094012886597207e-07,1.5262423066768547e-08,3.64670962199069e-08,5.1400826478584905e-09
GT,GG_count,label,-0.03048855182211268,5.525317609076803e-10,-0.03197589977429617,7.708294478165933e-11,-0.03048855182211268,5.525317609076803e-10,-0.0266565509009411,7.788004011906804e-11,1.094012886597207e-07,1.5262423066768547e-08,3.64670962199069e-08,5.1400826478584905e-09
CT,GT_count,heterozygosity,0.00018990661790478967,0.9810186642055119,-0.03209641833298517,5.767433365691564e-05,,,,,194.24169551269134,0.011419518064069297,,
AG,AC_count,heterozygosity,0.00018990661790478967,0.9810186642055119,-0.03209641833298517,5.767433365691564e-05,,,,,194.24169551269134,0.011419518064069297,,
AG,AC_count,entropy,-0.0010873476002239747,0.8916435883232742,-0.03254853178162434,4.5265751303926794e-05,,,,,176.5454304880083,0.008962618758177505,,
CT,GT_count,entropy,-0.0010873476002239747,0.8916435883232742,-0.03254853178162434,4.5265751303926794e-05,,,,,176.5454304880083,0.008962618758177505,,
all,CC_count,heterozygosity,-0.02489048402208927,8.828399497515395e-22,-0.03536195923812071,2.7919223264490613e-42,,,,,1.7480231005080484e-19,5.528006206369141e-40,,
all,GG_count,heterozygosity,-0.024890484022089272,8.828399497515395e-22,-0.03536195923812071,2.7919223264490613e-42,,,,,1.7480231005080484e-19,5.528006206369141e-40,,
all,CC_count,entropy,-0.020747842194081646,1.3135413457253813e-15,-0.035437704558992714,1.870516056260744e-42,,,,,2.600811864536255e-13,3.703621791396273e-40,,
all,GG_count,entropy,-0.020747842194081642,1.3135413457253813e-15,-0.035437704558992714,1.870516056260744e-42,,,,,2.600811864536255e-13,3.703621791396273e-40,,
GT,GT_count,label,-0.015101666469527838,0.002125237019893888,-0.03987234777691701,4.896394122839608e-16,-0.015101666469527838,0.002125237019893888,-0.04815079447792692,5.022128765982556e-16,0.4207969299389898,9.694860363222424e-14,0.14026564331299662,3.314604985548487e-14
AC,AC_count,label,-0.015101666469527838,0.002125237019893888,-0.03987234777691701,4.896394122839608e-16,-0.015101666469527838,0.002125237019893888,-0.04815079447792692,5.022128765982556e-16,0.4207969299389898,9.694860363222424e-14,0.14026564331299662,3.314604985548487e-14
all,CC_count,label,-0.033532627854610086,3.4252064944917276e-38,-0.04448906041704483,6.674187511216098e-66,-0.033532627854610086,3.4252064944917276e-38,-0.030326664317019247,7.712005917581137e-66,6.781908859093621e-36,1.3214891272207873e-63,2.26063628636454e-36,5.0899239056035507e-64
all,GG_count,label,-0.03353262785461006,3.4252064944917276e-38,-0.04448906041704483,6.674187511216098e-66,-0.03353262785461006,3.4252064944917276e-38,-0.030326664317019247,7.712005917581137e-66,6.781908859093621e-36,1.3214891272207873e-63,2.26063628636454e-36,5.0899239056035507e-64
AC,all_dinuc_count,entropy,-0.10913983048222536,7.597951318986363e-110,-0.07347205922698347,1.2269067334602645e-50,,,,,1.5043943611593e-107,2.4292753322513236e-48,,
GT,all_dinuc_count,entropy,-0.10913983048222536,7.597951318986363e-110,-0.07347205922698347,1.2269067334602645e-50,,,,,1.5043943611593e-107,2.4292753322513236e-48,,
AC,all_dinuc_count,heterozygosity,-0.09250347753805746,2.5521577407681043e-79,-0.07350114858765665,1.1220600827585483e-50,,,,,5.053272326720846e-77,2.2216789638619255e-48,,
GT,all_dinuc_count,heterozygosity,-0.09250347753805746,2.5521577407681043e-79,-0.07350114858765665,1.1220600827585483e-50,,,,,5.053272326720846e-77,2.2216789638619255e-48,,
GT,GT_count,heterozygosity,-0.1332857821483344,2.5351480719997163e-163,-0.12178456100472179,1.7379787543159192e-136,,,,,5.019593182559438e-161,3.44119793354552e-134,,
AC,AC_count,heterozygosity,-0.1332857821483344,2.5351480719997163e-163,-0.12178456100472179,1.7379787543159192e-136,,,,,5.019593182559438e-161,3.44119793354552e-134,,
GT,GT_count,entropy,-0.14418226793772848,4.664325394536897e-191,-0.12321466380603906,1.0932521118125477e-139,,,,,9.235364281183056e-189,2.1646391813888443e-137,,
AC,AC_count,entropy,-0.14418226793772848,4.664325394536897e-191,-0.12321466380603906,1.0932521118125477e-139,,,,,9.235364281183056e-189,2.1646391813888443e-137,,
